orderID,productID,unitPrice,quantity,discount,productName,quantityPerUnit,categoryID,discontinued,categoryName,category_description,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,customer_company,customer_contact,customer_title,customer_city,customer_country,employee_name,employee_title,employee_city,employee_country,reports_to,shipper_name,line_total,order_year,order_month,order_quarter,ship_delay_days,is_shipped
10582,57,19.5,4,0.0,Ravioli Angelo,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",BLAUS,3,2014-06-27,2014-07-25,2014-07-14,2,27.71,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Janet Leverling,Sales Representative,New York,USA,8,United Package,78.0,2014,6,2,17.0,True
10582,76,18.0,14,0.0,Lakkaliköri,500 ml,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",BLAUS,3,2014-06-27,2014-07-25,2014-07-14,2,27.71,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Janet Leverling,Sales Representative,New York,USA,8,United Package,252.0,2014,6,2,17.0,True
10583,29,123.79,10,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,True,Meat & Poultry,Prepared meats,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,1237.9,2014,6,2,4.0,True
10583,60,34.0,24,0.15,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,693.6,2014,6,2,4.0,True
10583,69,36.0,10,0.15,Gudbrandsdalsost,10 kg pkg.,4,False,Dairy Products,Cheeses,WARTH,2,2014-06-30,2014-07-28,2014-07-04,2,7.28,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,306.0,2014,6,2,4.0,True
10584,31,12.5,50,0.05,Gorgonzola Telino,12 - 100 g pkgs,4,False,Dairy Products,Cheeses,BLONP,4,2014-06-30,2014-07-28,2014-07-04,1,59.14,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,593.75,2014,6,2,4.0,True
10585,47,9.5,15,0.0,Zaanse koeken,10 - 4 oz boxes,3,False,Confections,"Desserts, candies, and sweet breads",WELLI,7,2014-07-01,2014-07-29,2014-07-10,1,13.41,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Robert King,Sales Representative,London,UK,5,Speedy Express,142.5,2014,7,3,9.0,True
10586,52,7.0,4,0.15,Filo Mix,16 - 2 kg boxes,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",REGGC,9,2014-07-02,2014-07-30,2014-07-09,1,0.48,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Anne Dodsworth,Sales Representative,London,UK,5,Speedy Express,23.8,2014,7,3,7.0,True
10587,26,31.23,6,0.0,Gumbär Gummibärchen,100 - 250 g bags,3,False,Confections,"Desserts, candies, and sweet breads",QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,187.38,2014,7,3,7.0,True
10587,35,18.0,20,0.0,Steeleye Stout,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,360.0,2014,7,3,7.0,True
10587,77,13.0,20,0.0,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",QUEDE,1,2014-07-02,2014-07-30,2014-07-09,1,62.52,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,260.0,2014,7,3,7.0,True
10588,18,62.5,40,0.2,Carnarvon Tigers,16 kg pkg.,8,False,Seafood,Seaweed and fish,QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,0,Federal Shipping,2000.0,2014,7,3,7.0,True
10588,42,14.0,100,0.2,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,5,True,Grains & Cereals,"Breads, crackers, pasta, and cereal",QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,0,Federal Shipping,1120.0,2014,7,3,7.0,True
10589,35,18.0,4,0.0,Steeleye Stout,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",GREAL,8,2014-07-04,2014-08-01,2014-07-14,2,4.42,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Laura Callahan,Sales Manager,New York,USA,2,United Package,72.0,2014,7,3,10.0,True
10590,1,18.0,20,0.0,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",MEREP,4,2014-07-07,2014-08-04,2014-07-14,3,44.77,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,360.0,2014,7,3,7.0,True
10590,77,13.0,60,0.05,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",MEREP,4,2014-07-07,2014-08-04,2014-07-14,3,44.77,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,741.0,2014,7,3,7.0,True
10591,3,10.0,14,0.0,Aniseed Syrup,12 - 550 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,140.0,2014,7,3,9.0,True
10591,7,30.0,10,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,False,Produce,Dried fruit and bean curd,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,300.0,2014,7,3,9.0,True
10591,54,7.45,50,0.0,Tourtière,16 pies,6,False,Meat & Poultry,Prepared meats,VAFFE,1,2014-07-07,2014-07-21,2014-07-16,1,55.92,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,372.5,2014,7,3,9.0,True
10592,15,15.5,25,0.05,Genen Shouyu,24 - 250 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LEHMS,3,2014-07-08,2014-08-05,2014-07-16,1,32.1,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,368.12,2014,7,3,8.0,True
10592,26,31.23,5,0.05,Gumbär Gummibärchen,100 - 250 g bags,3,False,Confections,"Desserts, candies, and sweet breads",LEHMS,3,2014-07-08,2014-08-05,2014-07-16,1,32.1,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Janet Leverling,Sales Representative,New York,USA,8,Speedy Express,148.34,2014,7,3,8.0,True
10593,20,81.0,21,0.2,Sir Rodney's Marmalade,30 gift boxes,3,False,Confections,"Desserts, candies, and sweet breads",LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5,United Package,1360.8,2014,7,3,35.0,True
10593,69,36.0,20,0.2,Gudbrandsdalsost,10 kg pkg.,4,False,Dairy Products,Cheeses,LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5,United Package,576.0,2014,7,3,35.0,True
10593,76,18.0,4,0.2,Lakkaliköri,500 ml,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",LEHMS,7,2014-07-09,2014-08-06,2014-08-13,2,174.2,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5,United Package,57.6,2014,7,3,35.0,True
10594,52,7.0,24,0.0,Filo Mix,16 - 2 kg boxes,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",OLDWO,3,2014-07-09,2014-08-06,2014-07-16,2,5.24,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,8,United Package,168.0,2014,7,3,7.0,True
10594,58,13.25,30,0.0,Escargots de Bourgogne,24 pieces,8,False,Seafood,Seaweed and fish,OLDWO,3,2014-07-09,2014-08-06,2014-07-16,2,5.24,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,8,United Package,397.5,2014,7,3,7.0,True
10595,35,18.0,30,0.25,Steeleye Stout,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,405.0,2014,7,3,4.0,True
10595,61,28.5,120,0.25,Sirop d'érable,24 - 500 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,2565.0,2014,7,3,4.0,True
10595,69,36.0,65,0.25,Gudbrandsdalsost,10 kg pkg.,4,False,Dairy Products,Cheeses,ERNSH,2,2014-07-10,2014-08-07,2014-07-14,1,96.78,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,1755.0,2014,7,3,4.0,True
10596,56,38.0,5,0.2,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,152.0,2014,7,3,32.0,True
10596,63,43.9,24,0.2,Vegie-spread,15 - 625 g jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,842.88,2014,7,3,32.0,True
10596,75,7.75,30,0.2,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WHITC,8,2014-07-11,2014-08-08,2014-08-12,1,16.34,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,186.0,2014,7,3,32.0,True
10597,24,4.5,35,0.2,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Robert King,Sales Representative,London,UK,5,Federal Shipping,126.0,2014,7,3,7.0,True
10597,57,19.5,20,0.0,Ravioli Angelo,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Robert King,Sales Representative,London,UK,5,Federal Shipping,390.0,2014,7,3,7.0,True
10597,65,21.05,12,0.2,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",PICCO,7,2014-07-11,2014-08-08,2014-07-18,3,35.12,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,Robert King,Sales Representative,London,UK,5,Federal Shipping,202.08,2014,7,3,7.0,True
10598,27,43.9,50,0.0,Schoggi Schokolade,100 - 100 g pieces,3,False,Confections,"Desserts, candies, and sweet breads",RATTC,1,2014-07-14,2014-08-11,2014-07-18,3,44.42,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,2195.0,2014,7,3,4.0,True
10598,71,21.5,9,0.0,Flotemysost,10 - 500 g pkgs.,4,False,Dairy Products,Cheeses,RATTC,1,2014-07-14,2014-08-11,2014-07-18,3,44.42,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,193.5,2014,7,3,4.0,True
10599,62,49.3,10,0.0,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",BSBEV,6,2014-07-15,2014-08-26,2014-07-21,3,29.98,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Michael Suyama,Sales Representative,London,UK,5,Federal Shipping,493.0,2014,7,3,6.0,True
10600,54,7.45,4,0.0,Tourtière,16 pies,6,False,Meat & Poultry,Prepared meats,HUNGC,4,2014-07-16,2014-08-13,2014-07-21,1,45.13,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,29.8,2014,7,3,5.0,True
10600,73,15.0,30,0.0,Röd Kaviar,24 - 150 g jars,8,False,Seafood,Seaweed and fish,HUNGC,4,2014-07-16,2014-08-13,2014-07-21,1,45.13,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,450.0,2014,7,3,5.0,True
10601,13,6.0,60,0.0,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,HILAA,7,2014-07-16,2014-08-27,2014-07-22,1,58.3,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Robert King,Sales Representative,London,UK,5,Speedy Express,360.0,2014,7,3,6.0,True
10601,59,55.0,35,0.0,Raclette Courdavault,5 kg pkg.,4,False,Dairy Products,Cheeses,HILAA,7,2014-07-16,2014-08-27,2014-07-22,1,58.3,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Robert King,Sales Representative,London,UK,5,Speedy Express,1925.0,2014,7,3,6.0,True
10602,77,13.0,5,0.25,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",VAFFE,8,2014-07-17,2014-08-14,2014-07-22,2,2.92,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Laura Callahan,Sales Manager,New York,USA,2,United Package,48.75,2014,7,3,5.0,True
10603,22,21.0,48,0.0,Gustaf's Knackebröd,24 - 500 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",SAVEA,8,2014-07-18,2014-08-15,2014-08-08,2,48.77,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,2,United Package,1008.0,2014,7,3,21.0,True
10603,49,20.0,25,0.05,Maxilaku,24 - 50 g pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",SAVEA,8,2014-07-18,2014-08-15,2014-08-08,2,48.77,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,2,United Package,475.0,2014,7,3,21.0,True
10604,48,12.75,6,0.1,Chocolade,10 pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",FURIB,1,2014-07-18,2014-08-15,2014-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,68.85,2014,7,3,11.0,True
10604,76,18.0,10,0.1,Lakkaliköri,500 ml,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",FURIB,1,2014-07-18,2014-08-15,2014-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Nancy Davolio,Sales Representative,New York,USA,8,Speedy Express,162.0,2014,7,3,11.0,True
10605,16,17.45,30,0.05,Pavlova,32 - 500 g boxes,3,False,Confections,"Desserts, candies, and sweet breads",MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8,United Package,497.32,2014,7,3,8.0,True
10605,59,55.0,20,0.05,Raclette Courdavault,5 kg pkg.,4,False,Dairy Products,Cheeses,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8,United Package,1045.0,2014,7,3,8.0,True
10605,60,34.0,70,0.05,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8,United Package,2261.0,2014,7,3,8.0,True
10605,71,21.5,15,0.05,Flotemysost,10 - 500 g pkgs.,4,False,Dairy Products,Cheeses,MEREP,1,2014-07-21,2014-08-18,2014-07-29,2,379.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8,United Package,306.38,2014,7,3,8.0,True
10606,4,22.0,20,0.2,Chef Anton's Cajun Seasoning,48 - 6 oz jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,352.0,2014,7,3,9.0,True
10606,55,24.0,20,0.2,Pâté chinois,24 boxes x 2 pies,6,False,Meat & Poultry,Prepared meats,TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,384.0,2014,7,3,9.0,True
10606,62,49.3,10,0.2,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",TRADH,4,2014-07-22,2014-08-19,2014-07-31,3,79.4,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,Federal Shipping,394.4,2014,7,3,9.0,True
10607,7,30.0,45,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,False,Produce,Dried fruit and bean curd,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2,Speedy Express,1350.0,2014,7,3,3.0,True
10607,17,39.0,100,0.0,Alice Mutton,20 - 1 kg tins,6,True,Meat & Poultry,Prepared meats,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2,Speedy Express,3900.0,2014,7,3,3.0,True
10607,33,2.5,14,0.0,Geitost,500 g,4,False,Dairy Products,Cheeses,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2,Speedy Express,35.0,2014,7,3,3.0,True
10607,40,18.4,42,0.0,Boston Crab Meat,24 - 4 oz tins,8,False,Seafood,Seaweed and fish,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2,Speedy Express,772.8,2014,7,3,3.0,True
10607,72,34.8,12,0.0,Mozzarella di Giovanni,24 - 200 g pkgs.,4,False,Dairy Products,Cheeses,SAVEA,5,2014-07-22,2014-08-19,2014-07-25,1,200.24,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2,Speedy Express,417.6,2014,7,3,3.0,True
10608,56,38.0,28,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",TOMSP,4,2014-07-23,2014-08-20,2014-08-01,2,27.79,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Margaret Peacock,Sales Representative,New York,USA,8,United Package,1064.0,2014,7,3,9.0,True
10609,1,18.0,3,0.0,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,United Package,54.0,2014,7,3,6.0,True
10609,10,31.0,10,0.0,Ikura,12 - 200 ml jars,8,False,Seafood,Seaweed and fish,DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,United Package,310.0,2014,7,3,6.0,True
10609,21,10.0,6,0.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,3,False,Confections,"Desserts, candies, and sweet breads",DUMON,7,2014-07-24,2014-08-21,2014-07-30,2,1.85,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5,United Package,60.0,2014,7,3,6.0,True
10610,36,19.0,21,0.25,Inlagd Sill,24 - 250 g  jars,8,False,Seafood,Seaweed and fish,LAMAI,8,2014-07-25,2014-08-22,2014-08-06,1,26.78,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,299.25,2014,7,3,12.0,True
10611,1,18.0,6,0.0,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5,United Package,108.0,2014,7,3,7.0,True
10611,2,19.0,10,0.0,Chang,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5,United Package,190.0,2014,7,3,7.0,True
10611,60,34.0,15,0.0,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5,United Package,510.0,2014,7,3,7.0,True
10612,10,31.0,70,0.0,Ikura,12 - 200 ml jars,8,False,Seafood,Seaweed and fish,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,United Package,2170.0,2014,7,3,4.0,True
10612,36,19.0,55,0.0,Inlagd Sill,24 - 250 g  jars,8,False,Seafood,Seaweed and fish,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,United Package,1045.0,2014,7,3,4.0,True
10612,49,20.0,18,0.0,Maxilaku,24 - 50 g pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,United Package,360.0,2014,7,3,4.0,True
10612,60,34.0,40,0.0,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,United Package,1360.0,2014,7,3,4.0,True
10612,76,18.0,80,0.0,Lakkaliköri,500 ml,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",SAVEA,1,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,United Package,1440.0,2014,7,3,4.0,True
10613,13,6.0,8,0.1,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,HILAA,4,2014-07-29,2014-08-26,2014-08-01,2,8.11,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,United Package,43.2,2014,7,3,3.0,True
10613,75,7.75,40,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",HILAA,4,2014-07-29,2014-08-26,2014-08-01,2,8.11,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,United Package,310.0,2014,7,3,3.0,True
10614,11,21.0,14,0.0,Queso Cabrales,1 kg pkg.,4,False,Dairy Products,Cheeses,BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,294.0,2014,7,3,3.0,True
10614,21,10.0,8,0.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,3,False,Confections,"Desserts, candies, and sweet breads",BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,80.0,2014,7,3,3.0,True
10614,39,18.0,5,0.0,Chartreuse verte,750 cc per bottle,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",BLAUS,8,2014-07-29,2014-08-26,2014-08-01,3,1.93,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,90.0,2014,7,3,3.0,True
